Provider No,Provider Name,Program No,Program Name,Program Type,Service Type,Zip Code of Residence at Admission,Admissions
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,10473,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,10475,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,10550,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11101,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11205,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11221,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11233,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11354,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11377,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11413,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11414,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11422,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11433,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11434,131
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11436,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11691,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11692,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11693,
12030,"Camelot of Staten Island, Inc.",5594,"Camelot of Staten Island, Inc. OP 1",Outpatient Services,Med Sup Outpatient,11694,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,10003,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,10025,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,10456,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,10457,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11101,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11102,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11105,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11106,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11211,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11355,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11357,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11358,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11360,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11364,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11365,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11366,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11367,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11368,6
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11372,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11373,6
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11374,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11375,19
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11377,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11378,6
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11379,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11385,8
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11414,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11415,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11417,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11418,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11419,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11421,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11423,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11429,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11432,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11434,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11435,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11436,
15300,"Bleuler Psychotherapy Center, Inc.",52521,Bleuler CD Recovery Services OP,Outpatient Services,Med Sup Outpatient,11691,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,10458,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11096,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11101,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11208,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11385,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11412,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11416,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11417,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11419,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11420,
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11691,18
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11692,6
15440,"The New Horizon Counseling Center, Inc",53447,53447,Outpatient Services,Med Sup Outpatient,11694,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,06811,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,07003,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,07024,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,07702,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,07720,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10001,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10002,14
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10003,9
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10009,25
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10010,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10014,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10016,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10019,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10022,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10029,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10031,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10032,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10034,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10035,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10075,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10128,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10215,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10305,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10451,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10453,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10454,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10455,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10456,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10457,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10458,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10459,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10460,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10463,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10465,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10466,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10467,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10468,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10472,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10512,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10804,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,10970,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11102,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11106,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11205,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11207,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11208,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11211,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11212,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11215,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11219,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11222,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11224,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11230,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11234,
15480,"St. Mark's Place Institute for MH, Inc",51582,St. Mark's Place Institute for MH OP,Outpatient Services,Med Sup Outpatient,11236,
